-0.0937567924692464,-0.0361565182744884
-0.121214157469439,-0.0411504746624457
0.175245252668456,-0.0423247266102858
-0.00102132693111358,-0.00301604962524473
0.0551412480042946,0.190721961545223
0.174429273748654,-0.0125758591271649
-0.0131976313727225,0.0396929743377837
-0.0437259289123127,0.0135459796376563
-0.0851291220799855,0.0621255469661728
-0.0787172070386034,0.00128159847817266
0.00780531442016389,-0.20982950750706
-0.0592458720909565,-0.041501225875513
0.174861355722616,-0.145305989477562
0.0142695386513311,-0.00849499618518145
0.191215134031453,-0.0935712496391642
0.135710968645913,-0.0246527109435236
0.0914637982490579,0.195369240967934
-0.100000563727349,-0.0441972671361938
0.0340292552377006,0.0788074021275482
-0.0737416437490643,-0.155076577401679
-0.21244095982762,-0.114127048192461
-0.00964577460324673,0.0260616717299693
-0.0607653429209651,0.0584011186658578
-0.0856779555571268,0.126439874028828
-0.0158908606298888,0.179532832172822
